transaction_id,transaction_date,product_id,customer_id,region_id,quantity,revenue,cost
T03715,2023-10-31,P02,C09,R02,3,576,363
T03716,2024-06-23,P05,C03,R02,3,342,270
T03717,2024-07-06,P05,C06,R03,3,207,135
T03718,2023-12-21,P02,C010,R02,5,1040,715
T03719,2023-10-30,P02,C05,R04,3,699,519
T03720,2024-05-10,P04,C04,R04,1,255,176
T03721,2024-10-19,P02,C010,R02,2,452,296
T03722,2023-08-15,P03,C02,R03,1,249,160
T03723,2023-08-24,P01,C08,R02,4,864,620
T03724,2024-03-30,P02,C010,R02,5,1185,865
T03725,2023-01-13,P05,C07,R03,5,550,400
T03726,2023-07-29,P03,C02,R04,4,888,628
T03727,2024-02-01,P05,C06,R01,1,105,66
T03728,2023-04-10,P03,C08,R02,1,209,160
T03729,2023-01-31,P02,C07,R04,4,904,704
T03730,2024-06-11,P01,C01,R02,3,690,486
T03731,2024-10-10,P05,C05,R01,3,180,132
T03732,2023-11-25,P03,C02,R03,2,434,274
T03733,2023-06-15,P04,C06,R04,1,303,203
T03734,2024-04-03,P02,C07,R01,1,201,131
T03735,2023-04-10,P01,C07,R02,4,752,504
T03736,2024-09-12,P02,C03,R01,4,964,644
T03737,2023-06-22,P04,C07,R04,3,915,618
T03738,2023-06-11,P01,C05,R03,1,181,117
T03739,2024-12-28,P04,C08,R02,1,346,245
T03740,2023-09-20,P02,C08,R03,5,805,505
T03741,2023-10-01,P03,C07,R03,2,622,378
T03742,2023-01-03,P02,C06,R01,2,322,200
T03743,2023-01-28,P02,C02,R01,3,495,315
T03744,2023-11-22,P02,C06,R04,1,198,133
T03745,2023-05-29,P05,C09,R04,5,330,205
T03746,2024-06-23,P04,C02,R03,1,354,233
T03747,2024-05-02,P04,C01,R04,4,1292,788
T03748,2024-03-13,P04,C05,R03,3,933,597
T03749,2023-03-06,P05,C06,R02,2,192,140
T03750,2023-12-22,P03,C03,R03,1,260,157
T03751,2024-06-16,P02,C08,R04,3,576,435
T03752,2023-09-09,P03,C07,R04,2,508,392
T03753,2023-08-23,P05,C02,R03,1,96,62
T03754,2023-08-15,P04,C07,R01,5,1910,1380
T03755,2024-06-08,P02,C01,R03,3,492,312
T03756,2023-11-09,P01,C09,R03,1,236,178
T03757,2023-02-18,P01,C07,R01,2,522,324
T03758,2023-04-28,P03,C06,R02,2,442,324
T03759,2023-02-23,P04,C02,R01,5,1860,1315
T03760,2024-10-11,P01,C03,R04,3,798,618
T03761,2024-07-18,P03,C01,R01,3,1026,672
T03762,2023-02-13,P05,C010,R04,1,72,45
T03763,2023-02-22,P03,C05,R04,2,470,342
T03764,2024-08-08,P03,C09,R03,2,494,374
T03765,2024-07-11,P03,C06,R03,5,1025,655
T03766,2024-06-08,P02,C05,R02,5,815,485
T03767,2024-11-07,P03,C03,R04,3,621,387
T03768,2023-04-12,P03,C05,R03,2,662,460
T03769,2024-02-02,P02,C08,R04,1,209,156
T03770,2023-05-18,P02,C02,R02,4,992,636
T03771,2024-11-05,P05,C05,R04,1,69,41
T03772,2024-01-22,P04,C06,R02,5,1745,1345
T03773,2023-04-21,P01,C010,R02,1,270,206
T03774,2024-09-05,P01,C08,R02,2,506,334
T03775,2023-01-17,P03,C08,R03,3,741,486
T03776,2023-07-01,P05,C05,R01,4,272,208
T03777,2024-06-19,P03,C09,R01,3,648,393
T03778,2024-06-24,P01,C04,R03,4,1132,900
T03779,2023-06-20,P02,C09,R04,4,744,492
T03780,2024-02-13,P04,C07,R03,2,596,404
T03781,2024-01-13,P05,C06,R04,2,178,118
T03782,2023-07-07,P02,C04,R02,5,915,655
T03783,2023-08-18,P04,C02,R03,5,1625,1260
T03784,2023-04-29,P05,C08,R01,4,464,336
T03785,2023-06-05,P05,C06,R04,5,545,430
T03786,2024-11-17,P01,C03,R03,2,558,436
T03787,2024-04-09,P02,C07,R03,5,950,610
T03788,2023-04-14,P05,C010,R04,4,300,224
T03789,2024-08-26,P05,C07,R02,3,189,123
T03790,2024-11-28,P04,C06,R02,1,301,183
T03791,2024-05-16,P01,C02,R02,5,1280,825
T03792,2024-11-23,P03,C08,R02,2,482,324
T03793,2024-11-12,P01,C01,R04,3,705,552
T03794,2024-11-29,P03,C01,R01,2,464,364
T03795,2023-06-24,P02,C06,R03,5,965,630
T03796,2024-11-04,P02,C05,R03,4,820,644
T03797,2024-02-25,P05,C09,R02,1,91,72
T03798,2023-05-14,P02,C07,R04,1,163,101
T03799,2024-01-26,P05,C02,R01,3,222,171
T03800,2024-05-15,P01,C07,R01,1,262,202
T03801,2024-10-26,P02,C03,R03,4,704,516
T03802,2023-02-02,P01,C01,R02,2,432,306
T03803,2023-02-24,P01,C08,R03,4,936,640
T03804,2024-06-02,P02,C03,R03,3,741,579
T03805,2024-09-29,P01,C08,R01,3,648,507
T03806,2023-01-12,P02,C07,R04,1,186,122
T03807,2024-06-11,P02,C02,R01,4,776,504
T03808,2024-12-20,P02,C01,R03,2,380,244
T03809,2024-07-08,P03,C07,R02,4,852,640
T03810,2024-01-08,P01,C01,R02,2,488,378
T03811,2024-04-28,P04,C06,R04,2,614,486
T03812,2024-10-08,P02,C010,R04,4,612,388
T03813,2023-08-16,P01,C010,R04,5,1470,995
T03814,2024-09-14,P05,C08,R03,4,284,168
T03815,2023-11-03,P02,C07,R03,2,486,308
T03816,2024-04-01,P02,C04,R04,3,747,450
T03817,2023-06-09,P04,C01,R02,3,1173,714
T03818,2023-11-27,P03,C01,R02,1,307,190
T03819,2023-08-13,P03,C04,R02,3,870,675
T03820,2024-12-29,P02,C05,R03,5,825,630
T03821,2024-05-18,P01,C07,R01,2,422,252
T03822,2024-03-31,P05,C04,R02,4,360,264
T03823,2023-02-14,P05,C010,R02,4,400,312
T03824,2023-08-02,P01,C01,R02,5,1340,965
T03825,2023-02-28,P02,C010,R04,3,660,483
T03826,2024-10-05,P05,C07,R03,2,172,126
T03827,2024-09-07,P03,C02,R04,3,726,507
T03828,2023-07-14,P01,C02,R04,1,224,135
T03829,2024-05-03,P04,C08,R01,3,987,696
T03830,2023-06-06,P02,C010,R04,1,226,155
T03831,2024-09-01,P01,C010,R01,4,796,512
T03832,2023-08-14,P05,C010,R04,2,130,80
T03833,2024-02-16,P02,C05,R02,1,178,118
T03834,2023-07-24,P03,C010,R03,3,849,660
T03835,2023-03-20,P02,C02,R04,3,660,456
T03836,2023-05-04,P02,C05,R01,4,980,716
T03837,2024-04-15,P03,C08,R03,5,1460,1140
T03838,2023-08-06,P03,C06,R01,5,1490,1105
T03839,2024-05-30,P02,C03,R02,3,609,465
T03840,2024-08-24,P03,C08,R04,5,1395,935
T03841,2023-04-14,P01,C09,R03,2,456,274
T03842,2024-01-28,P03,C05,R02,5,1270,920
T03843,2024-09-22,P03,C02,R04,2,468,332
T03844,2024-10-06,P02,C02,R04,3,654,492
T03845,2024-08-30,P01,C07,R01,3,555,414
T03846,2024-03-09,P04,C01,R01,3,915,657
T03847,2023-11-27,P04,C010,R02,4,1372,872
T03848,2023-05-23,P05,C02,R01,5,320,220
T03849,2024-06-23,P03,C010,R02,1,338,268
T03850,2023-10-05,P03,C04,R02,1,240,147
T03851,2023-08-21,P01,C01,R02,3,807,585
T03852,2024-06-12,P04,C04,R01,5,1525,990
T03853,2024-07-24,P05,C010,R03,2,122,90
T03854,2023-03-31,P01,C05,R02,1,212,131
T03855,2024-05-06,P03,C09,R03,3,906,696
T03856,2023-07-18,P04,C01,R04,1,333,264
T03857,2023-12-28,P05,C05,R01,1,106,74
T03858,2024-03-16,P02,C02,R01,1,187,148
T03859,2023-01-26,P04,C09,R03,3,885,657
T03860,2023-01-25,P05,C06,R04,3,342,258
T03861,2024-01-29,P01,C02,R04,4,1188,832
T03862,2024-05-21,P02,C03,R02,4,692,536
T03863,2023-10-28,P05,C08,R01,4,376,244
T03864,2023-12-05,P05,C01,R04,1,101,74
T03865,2023-09-24,P03,C03,R04,5,1345,905
T03866,2024-04-05,P04,C010,R02,3,1023,759
T03867,2024-11-23,P03,C01,R02,4,964,712
T03868,2024-03-31,P02,C08,R03,5,770,600
T03869,2023-12-26,P05,C01,R01,4,456,284
T03870,2023-03-09,P03,C05,R04,4,1240,744
T03871,2024-02-16,P04,C04,R03,5,1555,1185
T03872,2024-05-05,P02,C07,R01,4,732,472
T03873,2023-02-18,P01,C05,R03,1,221,163
T03874,2024-11-17,P03,C08,R01,1,232,163
T03875,2024-07-17,P02,C01,R01,1,241,146
T03876,2023-04-12,P01,C05,R04,2,582,362
T03877,2023-08-04,P03,C04,R01,4,1376,920
T03878,2024-03-13,P02,C03,R02,2,362,250
T03879,2024-11-30,P02,C05,R04,3,651,438
T03880,2024-07-22,P03,C010,R02,5,1045,725
T03881,2024-07-12,P02,C03,R03,3,747,477
T03882,2023-06-08,P05,C08,R03,2,128,80
T03883,2024-05-03,P03,C03,R01,1,263,205
T03884,2024-11-16,P02,C01,R01,4,628,416
T03885,2023-08-30,P01,C09,R02,4,768,484
T03886,2023-01-05,P01,C09,R02,1,206,134
T03887,2024-08-18,P05,C06,R02,4,400,304
T03888,2023-12-27,P03,C010,R03,5,1065,670
T03889,2024-04-03,P02,C01,R02,5,1045,685
T03890,2023-09-05,P02,C08,R04,5,830,545
T03891,2024-07-19,P01,C02,R04,3,849,666
T03892,2024-11-03,P05,C09,R03,1,65,51
T03893,2024-02-26,P01,C08,R02,5,1405,990
T03894,2023-01-15,P01,C03,R02,2,556,432
T03895,2024-07-26,P05,C05,R01,5,580,440
T03896,2023-05-02,P03,C09,R04,3,678,453
T03897,2023-10-04,P02,C01,R03,2,440,286
T03898,2024-07-11,P03,C09,R02,1,332,219
T03899,2024-03-28,P04,C04,R01,1,307,244
T03900,2024-01-25,P04,C04,R03,5,1920,1155
T03901,2023-10-21,P04,C04,R03,2,740,494
T03902,2024-07-27,P05,C010,R04,2,122,84
T03903,2024-08-20,P01,C09,R02,5,920,730
T03904,2024-03-21,P03,C06,R03,5,1470,1065
T03905,2023-07-29,P02,C08,R01,4,760,540
T03906,2024-08-12,P04,C04,R01,4,1328,1024
T03907,2024-12-14,P03,C03,R03,5,1205,755
T03908,2023-10-29,P04,C01,R01,3,915,684
T03909,2023-08-11,P04,C010,R03,4,1216,732
T03910,2023-01-03,P02,C07,R01,5,855,600
T03911,2024-06-01,P05,C04,R03,2,212,132
T03912,2023-04-03,P01,C08,R03,4,872,604
T03913,2024-06-03,P05,C03,R03,3,183,141
T03914,2024-03-03,P03,C01,R01,1,335,265
T03915,2024-05-07,P05,C05,R03,2,130,102
T03916,2023-08-23,P03,C02,R04,3,666,432
T03917,2024-09-11,P03,C03,R03,3,963,765
T03918,2023-06-10,P01,C06,R02,3,741,498
T03919,2024-12-21,P02,C03,R02,2,426,314
T03920,2023-11-27,P01,C03,R04,3,795,576
T03921,2023-11-29,P05,C06,R03,1,76,50
T03922,2023-02-19,P03,C05,R02,4,1152,832
T03923,2024-06-06,P04,C010,R03,2,550,356
T03924,2024-10-29,P04,C09,R02,3,867,543
T03925,2024-05-06,P03,C01,R01,5,1475,955
T03926,2024-08-04,P01,C03,R01,4,1184,768
T03927,2024-11-11,P02,C03,R04,2,388,308
T03928,2023-09-29,P01,C06,R04,5,1280,875
T03929,2024-08-02,P03,C08,R03,5,1450,1100
T03930,2023-09-09,P03,C03,R04,3,906,597
T03931,2024-07-13,P02,C03,R03,2,444,288
T03932,2024-11-26,P05,C06,R01,3,210,129
T03933,2024-11-29,P05,C08,R01,1,67,40
T03934,2023-03-31,P02,C06,R02,5,805,555
T03935,2024-03-21,P05,C010,R03,1,112,68
T03936,2023-11-28,P04,C03,R01,3,897,573
T03937,2023-05-19,P05,C04,R01,4,384,232
T03938,2023-12-23,P05,C01,R03,5,350,270
T03939,2024-08-23,P05,C08,R02,4,472,352
T03940,2023-10-01,P04,C04,R02,2,632,404
T03941,2023-01-19,P05,C06,R02,5,305,220
T03942,2023-11-07,P04,C03,R02,1,397,278
T03943,2023-06-03,P02,C06,R01,4,908,620
T03944,2024-01-25,P01,C09,R03,2,538,390
T03945,2023-09-17,P02,C09,R03,5,885,550
T03946,2024-09-11,P01,C010,R01,2,572,406
T03947,2024-07-24,P02,C03,R01,1,239,168
T03948,2023-05-05,P01,C03,R01,5,970,720
T03949,2023-12-20,P01,C04,R04,2,422,306
T03950,2023-09-30,P03,C07,R03,3,708,564
T03951,2024-09-10,P01,C03,R03,5,915,575
T03952,2023-09-02,P01,C010,R03,5,1395,915
T03953,2024-03-25,P03,C08,R02,5,1740,1140
T03954,2023-09-04,P05,C08,R01,5,330,225
T03955,2024-06-03,P05,C06,R01,3,270,198
T03956,2023-05-21,P03,C04,R01,1,206,126
T03957,2023-12-28,P04,C05,R04,3,831,639
T03958,2023-01-08,P01,C02,R03,3,576,390
T03959,2024-04-22,P01,C06,R01,2,526,334
T03960,2023-12-18,P03,C03,R04,4,968,764
T03961,2024-05-09,P03,C06,R01,4,1076,700
T03962,2024-08-28,P04,C05,R02,2,640,406
T03963,2024-03-02,P05,C02,R03,3,210,141
T03964,2023-02-08,P02,C05,R04,2,306,192
T03965,2024-08-15,P05,C05,R01,5,325,250
T03966,2023-07-06,P01,C09,R03,2,474,290
T03967,2024-08-18,P03,C08,R04,2,532,380
T03968,2024-08-22,P04,C07,R03,5,1415,990
T03969,2023-04-03,P05,C03,R03,4,272,200
T03970,2023-03-27,P04,C010,R02,5,1720,1365
T03971,2023-02-13,P05,C04,R03,1,106,70
T03972,2023-05-17,P01,C06,R04,2,500,392
T03973,2024-02-25,P02,C03,R03,2,440,266
T03974,2023-03-15,P04,C09,R04,4,1428,920
T03975,2024-07-01,P04,C08,R03,3,804,570
T03976,2024-09-04,P02,C06,R01,5,1150,915
T03977,2024-05-26,P04,C04,R02,3,750,459
T03978,2023-06-05,P04,C07,R01,1,304,195
T03979,2023-09-12,P05,C03,R02,5,400,250
T03980,2023-06-20,P05,C010,R04,1,82,55
T03981,2024-12-28,P02,C08,R02,1,215,148
T03982,2023-06-19,P01,C01,R03,1,293,194
T03983,2023-11-18,P04,C03,R03,5,1975,1490
T03984,2024-07-20,P01,C05,R01,5,1255,895
T03985,2024-03-31,P02,C05,R02,4,872,580
T03986,2024-08-25,P02,C010,R04,2,356,284
T03987,2024-09-04,P05,C02,R04,3,225,147
T03988,2023-06-04,P04,C010,R03,3,753,555
T03989,2023-12-15,P03,C08,R04,1,260,202
T03990,2024-03-26,P02,C05,R03,5,1005,630
T03991,2024-10-14,P04,C07,R03,5,1400,985
T03992,2023-06-22,P01,C07,R03,1,230,149
T03993,2023-01-10,P05,C05,R01,2,180,112
T03994,2023-09-22,P01,C08,R01,3,561,384
T03995,2024-03-13,P02,C09,R03,4,776,512
T03996,2023-09-04,P02,C04,R03,2,480,362
T03997,2024-10-28,P01,C04,R03,5,1495,1185
T03998,2024-06-29,P02,C08,R04,1,224,159
T03999,2024-05-13,P04,C01,R03,3,960,606
T04000,2023-05-09,P02,C04,R03,1,222,166
